GEO_ID,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino,County,State
0500000US13117,148069.0,3.2,3.9,15.6,17.3,7.0,34.7,172373,115231,107218,43832,3.2,52.8,11.6,23.0,5.5,7.2,85.1,8.9,5.8,0.2,5.7,6.7,339700.0,1960.0,1380.0,228383,79.2,3.5,0.3,12.9,0.0,9.5,Forsyth County,Georgia
0500000US13119,15505.0,5.1,12.6,39.4,17.7,9.3,9.9,18460,9263,42488,23187,4.5,30.7,16.1,18.1,13.6,21.5,76.1,16.3,7.1,0.4,22.9,35.5,108700.0,1076.0,627.0,22766,85.3,9.3,0.1,0.9,0.0,4.6,Franklin County,Georgia
0500000US13121,700646.0,2.4,5.0,17.7,16.0,6.0,31.2,831407,535127,69673,47163,5.5,51.7,14.2,21.5,3.7,8.9,83.6,11.1,5.2,0.1,14.4,21.5,313300.0,1909.0,1205.0,1036200,44.6,44.1,0.4,7.1,0.0,7.2,Fulton County,Georgia
0500000US13123,22298.0,7.6,10.7,35.4,18.2,7.7,12.1,25188,13076,52625,27282,4.2,27.1,19.2,21.0,15.4,17.4,78.7,12.8,8.5,0.1,16.8,30.0,177500.0,1155.0,765.0,30414,91.5,0.5,1.7,0.5,0.0,11.6,Gilmer County,Georgia
0500000US13125,2041.0,8.4,13.4,40.9,22.0,3.7,10.5,2436,1322,45000,23541,1.9,28.6,16.5,23.2,12.4,19.3,81.1,16.6,2.3,0.0,18.9,28.0,81700.0,1071.0,625.0,2996,88.6,10.2,0.3,0.0,0.0,1.2,Glascock County,Georgia
0500000US13127,59132.0,3.2,8.7,26.7,24.0,7.6,18.1,67935,39037,52977,33848,4.9,34.5,22.6,21.4,9.0,12.5,75.8,17.2,6.9,0.1,18.1,33.1,179000.0,1392.0,890.0,84470,68.5,26.3,0.4,1.3,0.1,6.6,Glynn County,Georgia
0500000US13129,38159.0,8.5,13.6,34.9,21.7,6.7,8.7,45071,26262,45865,24092,3.3,24.0,15.5,21.9,12.9,25.7,83.8,11.1,5.2,0.0,18.0,28.5,136000.0,1093.0,731.0,57202,87.9,3.8,1.3,1.1,0.2,15.8,Gordon County,Georgia
0500000US13131,16933.0,7.4,12.5,39.2,18.4,8.6,8.2,19347,10520,43531,22543,4.9,30.2,15.0,19.2,16.4,19.1,77.5,14.4,7.3,0.7,22.4,32.2,119800.0,1130.0,778.0,24828,65.5,29.8,0.5,0.6,0.0,11.5,Grady County,Georgia
0500000US13133,12863.0,5.8,8.9,33.4,18.7,6.4,15.6,14345,6482,52129,37818,5.5,28.1,22.6,25.4,9.7,14.2,77.8,14.4,7.6,0.3,19.5,32.2,210300.0,1535.0,727.0,17349,59.1,35.2,0.0,1.1,0.0,6.0,Greene County,Georgia
0500000US13135,583049.0,6.3,6.0,22.3,18.9,9.5,23.9,696949,459927,71026,30636,4.2,38.0,15.7,24.0,10.1,12.2,83.3,10.4,6.0,0.3,10.7,15.1,217900.0,1564.0,1272.0,915046,48.5,27.8,0.4,11.6,0.0,21.2,Gwinnett County,Georgia
0500000US13137,30284.0,8.7,11.7,34.7,19.2,6.4,10.7,35919,18747,50563,23046,3.1,31.2,15.1,20.7,11.8,21.2,79.6,14.2,6.1,0.1,15.1,18.4,150500.0,1224.0,772.0,44626,86.1,3.2,0.1,1.9,0.5,14.8,Habersham County,Georgia
0500000US13139,129688.0,10.9,10.0,27.7,20.1,6.7,15.2,153831,93448,62984,29680,3.6,30.2,14.0,21.6,11.6,22.7,83.6,10.3,6.0,0.1,13.9,21.8,201300.0,1390.0,963.0,198667,85.6,7.2,0.2,1.8,0.0,28.4,Hall County,Georgia
0500000US13141,6590.0,7.1,18.7,43.1,17.3,5.1,6.1,7411,2152,31860,16704,3.2,25.2,41.0,18.9,4.6,10.4,63.3,32.4,4.3,0.0,22.2,33.5,85000.0,1101.0,678.0,8515,24.4,73.2,0.0,0.4,0.1,1.7,Hancock County,Georgia
0500000US13143,19915.0,6.0,12.8,36.1,24.8,5.6,8.1,23026,12814,48550,25074,4.0,28.7,14.4,19.9,14.0,23.0,78.2,14.7,6.8,0.3,14.9,20.0,124200.0,1184.0,677.0,29227,92.3,5.1,0.1,0.4,0.0,1.7,Haralson County,Georgia
0500000US13145,23912.0,2.1,5.7,23.7,27.1,10.0,17.3,27551,15470,76319,36273,7.0,40.3,12.8,23.2,9.1,14.7,76.8,16.3,6.7,0.2,6.2,8.6,217000.0,1664.0,863.0,34105,79.2,16.1,0.1,1.1,0.0,3.6,Harris County,Georgia
0500000US13147,18641.0,5.0,13.5,36.9,21.1,7.7,10.0,20969,9819,43204,23181,5.6,28.6,18.4,20.3,11.7,21.0,79.7,11.9,8.3,0.2,15.1,18.9,137700.0,1163.0,720.0,25773,77.4,19.4,0.0,1.0,0.0,3.6,Hart County,Georgia
0500000US13149,8093.0,5.8,14.6,45.1,20.4,5.5,4.0,9351,5137,51358,22714,5.2,21.0,16.9,17.6,19.3,25.2,74.5,16.2,9.2,0.1,14.3,19.9,109000.0,1108.0,630.0,11736,86.9,8.7,0.0,0.5,0.1,2.7,Heard County,Georgia
0500000US13151,145565.0,2.7,6.1,31.7,22.3,8.8,18.1,175006,109797,71288,29889,5.7,35.2,15.9,23.5,9.3,16.2,76.6,18.2,5.0,0.2,8.5,12.5,175300.0,1416.0,1181.0,225356,47.9,43.9,0.1,3.3,0.0,6.8,Henry County,Georgia
0500000US13153,100473.0,2.7,5.8,27.0,24.7,11.4,16.8,118303,71363,61723,29462,6.3,36.0,17.7,22.8,10.1,13.3,67.2,28.4,4.3,0.2,13.9,19.4,142600.0,1249.0,920.0,153507,60.4,31.0,0.5,3.3,0.0,6.5,Houston County,Georgia
0500000US13155,6238.0,3.3,15.2,40.2,15.9,10.3,8.7,7616,3630,37736,19878,10.0,31.5,15.5,18.7,14.6,19.7,71.8,20.4,7.7,0.1,23.9,32.0,79800.0,974.0,559.0,9320,69.8,28.7,0.1,0.4,0.0,3.8,Irwin County,Georgia
0500000US13157,45857.0,5.5,10.4,32.1,19.9,9.3,14.8,52409,31077,65385,28915,4.1,35.6,15.6,22.0,10.6,16.1,79.2,14.9,5.2,0.8,11.3,13.9,189700.0,1371.0,823.0,67885,86.5,6.8,0.1,1.8,0.1,7.7,Jackson County,Georgia
0500000US13159,9644.0,6.2,11.0,38.1,22.5,7.9,9.2,10993,5680,51250,22814,5.8,26.7,13.8,21.4,17.3,20.7,75.6,18.0,6.3,0.1,15.5,17.3,139400.0,1124.0,848.0,13916,75.4,20.4,0.1,0.3,0.0,3.9,Jasper County,Georgia
0500000US13161,9735.0,4.6,16.2,38.7,21.7,8.6,6.3,11444,5309,36669,17833,6.8,24.2,15.4,24.2,10.5,25.7,80.2,16.1,3.7,0.0,22.0,30.9,79800.0,895.0,584.0,15036,77.2,16.7,0.0,0.2,0.0,12.1,Jeff Davis County,Georgia
0500000US13163,10645.0,9.2,14.4,41.8,16.7,8.1,7.6,12342,5977,33944,19259,5.0,23.5,13.7,17.3,14.5,31.0,77.0,18.3,4.6,0.1,24.6,43.2,72500.0,987.0,561.0,15618,43.5,53.3,0.1,0.3,0.0,3.8,Jefferson County,Georgia
0500000US13165,5847.0,4.2,16.6,44.8,21.7,4.9,4.7,6985,3319,27375,15531,4.5,26.4,25.6,15.9,11.0,21.1,67.3,23.4,9.3,0.0,30.5,47.2,74500.0,902.0,548.0,8793,59.2,34.9,1.4,1.1,0.0,8.2,Jenkins County,Georgia
0500000US13167,6969.0,7.6,17.2,45.9,14.3,5.7,5.5,8062,3958,42446,21087,9.4,22.4,18.3,16.3,14.6,28.4,72.2,20.6,7.2,0.0,22.6,31.1,64100.0,861.0,533.0,9691,64.2,33.2,0.0,0.2,0.0,2.5,Johnson County,Georgia
0500000US13169,19643.0,3.2,7.7,39.2,20.9,9.4,11.7,22662,12306,56020,25854,5.4,33.6,11.2,26.1,11.8,17.3,76.3,18.1,5.4,0.1,14.0,20.1,124100.0,1333.0,775.0,28579,72.9,24.6,0.2,0.7,0.0,1.7,Jones County,Georgia
0500000US13171,12144.0,2.3,10.7,39.4,23.2,8.6,9.2,15427,6932,44846,22413,7.6,27.8,16.9,20.8,8.9,25.6,77.5,17.2,5.2,0.2,18.6,21.1,145600.0,1207.0,706.0,18672,66.2,29.4,0.1,0.5,0.0,2.5,Lamar County,Georgia
0500000US13173,6850.0,7.0,13.0,37.9,16.5,9.1,10.7,7998,3574,40986,19207,4.9,36.1,18.0,19.8,12.2,13.9,67.7,22.8,9.5,0.0,23.1,22.3,114900.0,1071.0,712.0,10380,74.0,24.4,0.2,0.2,0.0,5.7,Lanier County,Georgia
0500000US13175,31739.0,4.1,10.0,43.1,17.6,9.0,8.9,36875,17458,39120,21665,5.4,31.8,18.7,19.7,10.5,19.3,76.2,19.4,4.3,0.1,27.1,36.4,94600.0,1100.0,615.0,47405,58.6,37.3,0.1,1.1,0.0,2.7,Laurens County,Georgia
0500000US13177,19336.0,1.4,7.7,29.8,23.9,11.8,15.3,22572,13314,69280,29348,6.7,40.0,12.1,22.8,13.6,11.5,70.6,22.2,6.8,0.5,12.8,21.2,152800.0,1238.0,881.0,29502,73.4,20.7,0.1,2.5,0.1,3.0,Lee County,Georgia
0500000US13179,35502.0,2.8,6.5,31.6,29.4,11.5,12.5,45639,22248,48007,22811,9.9,28.1,21.6,20.1,11.2,19.0,65.9,29.2,4.6,0.3,15.9,20.8,124500.0,1147.0,1067.0,61349,45.8,41.2,0.5,2.1,0.5,12.6,Liberty County,Georgia
0500000US13181,5764.0,5.4,12.5,39.7,18.8,7.8,11.0,6488,3289,39742,26918,3.4,23.4,21.6,19.1,16.3,19.6,69.4,21.3,9.3,0.1,20.6,38.5,127700.0,1419.0,708.0,7856,67.4,31.0,0.1,0.0,0.0,1.8,Lincoln County,Georgia
0500000US13183,11714.0,3.9,8.4,34.7,28.0,7.5,9.8,13941,6546,54605,22639,12.0,29.1,17.2,20.1,13.9,19.6,72.0,21.2,6.7,0.0,18.9,22.1,122100.0,1235.0,799.0,18692,63.9,24.9,0.2,1.1,0.4,11.3,Long County,Georgia
0500000US13185,68109.0,3.4,10.0,31.4,20.5,9.4,15.4,90511,47834,42441,23348,6.5,31.4,19.4,25.8,8.7,14.7,76.8,18.1,4.9,0.3,24.4,30.9,140600.0,1191.0,802.0,115364,57.0,36.5,0.4,1.7,0.1,5.7,Lowndes County,Georgia
0500000US13187,20417.0,3.2,12.0,30.4,21.2,6.8,15.5,27218,15740,51790,27155,4.4,26.9,25.0,21.8,9.0,17.2,74.1,18.9,7.0,0.1,15.1,13.6,185800.0,1262.0,891.0,32402,94.3,2.1,0.3,0.8,0.1,4.8,Lumpkin County,Georgia
0500000US13189,14116.0,4.2,12.5,41.6,19.6,8.1,8.7,16542,8481,43468,21625,7.0,26.3,15.0,24.1,12.2,22.4,83.0,12.5,4.2,0.3,24.0,42.7,109500.0,1102.0,695.0,21455,54.0,39.9,0.0,0.4,1.2,3.1,McDuffie County,Georgia
0500000US13191,11057.0,0.9,13.9,37.4,21.4,8.8,10.6,12071,6069,49504,26892,6.0,25.8,17.1,27.1,12.6,17.4,79.2,14.1,5.6,1.1,17.6,29.5,128000.0,1212.0,813.0,14174,62.3,35.5,0.1,1.3,0.1,0.3,McIntosh County,Georgia
0500000US13193,9527.0,7.5,18.9,34.8,24.2,5.9,5.3,11092,4416,32161,17883,11.7,20.0,19.0,17.8,12.4,30.8,73.4,20.0,6.4,0.2,25.5,42.1,63800.0,973.0,592.0,13305,34.3,61.5,0.0,0.4,0.0,4.3,Macon County,Georgia
0500000US13195,20147.0,5.9,10.9,39.8,17.9,6.9,11.0,23171,12821,52500,24511,7.3,28.2,16.1,22.8,12.5,20.3,72.0,21.0,6.8,0.3,17.1,25.4,131300.0,1089.0,715.0,29218,84.3,10.6,0.4,0.4,0.0,5.5,Madison County,Georgia
0500000US13197,6052.0,5.9,16.2,35.5,21.3,7.6,9.1,6848,3218,44643,22541,6.7,24.2,15.3,21.3,17.8,21.4,69.7,17.8,11.4,1.0,16.7,24.0,90000.0,1243.0,536.0,8432,61.6,30.9,0.2,0.9,0.6,7.3,Marion County,Georgia
0500000US13199,14815.0,5.4,14.9,39.8,24.1,5.4,6.3,17104,8071,37121,21038,6.2,26.1,15.6,14.4,17.4,26.5,78.5,16.7,4.4,0.4,22.9,27.7,103300.0,1130.0,714.0,21106,57.3,39.9,0.1,0.2,0.0,2.2,Meriwether County,Georgia
0500000US13201,4109.0,3.7,13.7,36.5,21.9,10.2,9.5,4640,2426,44542,23870,7.0,33.8,19.6,18.9,11.3,16.3,69.1,20.8,10.1,0.0,21.7,34.6,89400.0,1084.0,652.0,5787,68.1,30.5,0.6,0.0,0.3,0.4,Miller County,Georgia
0500000US13205,15239.0,5.7,17.0,39.5,20.3,7.7,6.9,17630,8288,38116,18619,13.2,26.0,20.6,19.8,11.5,22.0,75.2,18.7,6.1,0.0,23.1,35.1,85400.0,1092.0,637.0,22244,49.1,46.5,0.3,0.2,0.1,4.6,Mitchell County,Georgia
0500000US13207,19060.0,3.6,10.7,33.3,19.3,6.3,14.5,22348,11331,54754,33290,7.0,39.3,13.7,23.4,9.1,14.4,76.6,17.2,5.9,0.2,13.9,11.8,166900.0,1390.0,704.0,27171,73.7,23.2,0.2,0.9,0.0,2.3,Monroe County,Georgia
0500000US13209,6035.0,5.2,13.1,38.1,19.5,8.2,10.0,7471,3532,41996,22477,7.8,32.4,19.6,16.8,14.0,17.1,74.6,18.1,7.2,0.0,18.5,21.7,84000.0,1077.0,627.0,9058,66.8,26.4,0.0,0.2,0.0,6.6,Montgomery County,Georgia
0500000US13211,12820.0,3.6,8.7,36.0,22.6,8.3,11.8,14722,8432,66178,33571,3.9,33.6,13.1,20.3,14.4,18.7,75.9,18.5,5.7,0.0,9.2,9.1,229000.0,1430.0,832.0,18507,74.0,23.5,0.1,0.1,0.0,3.2,Morgan County,Georgia
0500000US13213,26473.0,11.3,18.0,37.4,17.9,5.3,6.9,30925,17531,48033,21989,6.5,18.1,13.0,23.7,12.6,32.7,85.4,12.1,2.4,0.1,15.6,25.8,108300.0,1010.0,688.0,39724,96.8,1.0,0.1,0.3,0.0,15.0,Murray County,Georgia
0500000US13215,127141.0,3.6,8.3,27.4,25.7,9.2,15.3,152236,77701,46408,26097,9.2,32.9,19.4,24.6,8.1,15.0,77.7,17.8,4.4,0.1,20.7,28.7,141300.0,1295.0,906.0,195739,43.3,46.3,0.4,2.5,0.1,7.6,Muscogee County,Georgia
0500000US13217,69268.0,3.8,9.5,33.8,25.6,7.4,12.4,82863,48967,56316,25247,6.6,28.4,17.2,22.7,10.9,20.8,80.6,14.2,4.9,0.4,15.5,21.4,151800.0,1266.0,1010.0,108079,50.4,44.9,0.3,1.1,0.1,5.6,Newton County,Georgia
0500000US13219,24955.0,1.4,4.1,19.3,15.7,7.1,25.3,29425,18706,90751,44336,3.0,55.4,12.6,18.0,5.3,8.8,69.3,23.6,6.9,0.3,6.2,8.8,286600.0,1730.0,1001.0,38132,88.4,5.2,0.1,3.7,0.1,5.3,Oconee County,Georgia
0500000US13221,10488.0,6.1,14.2,38.9,15.4,8.4,9.5,11935,6518,47120,23523,5.2,32.3,13.0,18.1,15.3,21.2,69.8,24.0,6.1,0.1,12.8,20.1,118500.0,1151.0,725.0,14931,79.8,17.6,0.0,0.2,0.0,4.6,Oglethorpe County,Georgia
0500000US13223,103393.0,2.7,7.9,32.9,24.9,8.9,14.8,123036,78024,68370,27979,4.1,34.0,15.2,25.2,11.9,13.7,81.4,13.9,4.6,0.1,8.2,11.1,173600.0,1331.0,1163.0,159825,75.0,19.1,0.3,1.0,0.0,6.3,Paulding County,Georgia
0500000US13225,17670.0,6.1,10.9,29.8,23.3,9.3,10.9,22070,10625,46636,24486,9.7,28.5,18.7,19.6,16.5,16.7,74.3,20.2,5.4,0.0,22.2,28.6,135100.0,1225.0,698.0,27145,48.9,44.8,0.6,1.0,0.1,7.7,Peach County,Georgia
0500000US13227,22844.0,4.7,10.0,31.5,22.2,8.5,13.9,25828,14170,67631,31965,4.9,29.2,15.5,25.2,13.1,17.1,79.5,12.9,7.6,0.0,10.2,15.2,200200.0,1349.0,856.0,31387,89.2,1.0,0.9,0.4,0.1,3.1,Pickens County,Georgia
0500000US13229,12962.0,5.4,11.2,42.8,18.9,9.2,6.7,14990,7535,42804,22268,6.5,26.8,16.1,16.6,17.3,23.2,78.0,15.4,6.6,0.0,22.1,33.5,104400.0,1069.0,669.0,19250,85.7,9.3,0.4,0.0,0.0,5.1,Pierce County,Georgia
0500000US13231,12478.0,3.1,8.8,41.8,22.2,7.1,9.5,14648,8032,64878,27639,5.5,35.3,13.3,19.1,14.8,17.5,73.1,23.2,3.6,0.0,9.5,9.9,173000.0,1353.0,828.0,18327,88.1,9.0,0.0,0.5,0.0,1.6,Pike County,Georgia
0500000US13233,27499.0,8.4,12.8,37.9,20.3,6.9,7.2,32451,18213,44891,23857,4.9,21.9,14.1,19.5,13.6,30.9,83.5,11.4,4.9,0.2,18.4,28.0,110700.0,1058.0,718.0,41908,79.3,12.0,0.5,0.4,0.0,13.1,Polk County,Georgia
0500000US13235,8349.0,6.3,12.6,36.8,22.9,8.3,7.0,9621,3692,45148,20746,5.7,28.1,18.3,25.4,9.9,18.3,71.2,25.4,3.4,0.0,22.2,45.6,120100.0,1090.0,722.0,11216,60.1,37.9,0.1,0.3,0.0,3.1,Pulaski County,Georgia
0500000US13237,15687.0,3.0,9.4,37.6,19.8,6.8,14.3,17814,9501,51606,31504,4.2,25.9,17.8,21.7,10.6,24.0,77.3,15.6,7.1,0.0,16.1,32.1,160400.0,1178.0,788.0,21691,69.0,26.2,0.0,0.6,0.0,6.4,Putnam County,Georgia
0500000US13239,1755.0,8.3,27.0,35.4,19.1,3.0,4.7,1871,817,26667,18639,6.6,14.2,21.1,25.1,5.1,34.5,72.3,21.5,6.1,0.0,20.3,42.3,59900.0,846.0,709.0,2289,37.8,51.9,0.0,7.3,0.2,0.7,Quitman County,Georgia
0500000US13241,12695.0,5.3,9.9,33.1,21.1,6.5,13.3,14221,6150,42500,28266,4.2,29.2,21.6,22.2,15.4,11.6,75.8,12.0,12.1,0.1,18.1,25.5,174500.0,1278.0,738.0,16645,92.0,2.7,0.3,1.1,0.0,8.0,Rabun County,Georgia
0500000US13243,4686.0,9.1,16.3,35.8,21.8,6.7,7.1,5278,2397,31699,16691,7.7,29.7,19.1,15.1,10.8,25.3,70.3,23.7,6.0,0.0,32.9,57.5,71900.0,896.0,583.0,6973,34.7,62.4,0.0,0.0,0.0,1.4,Randolph County,Georgia
0500000US13245,132014.0,4.1,11.8,31.4,22.7,8.6,13.1,160205,82032,42728,22787,9.0,29.9,21.6,24.9,8.4,15.2,76.6,20.2,3.2,0.1,23.0,36.1,108000.0,1147.0,888.0,201852,37.1,56.5,0.3,1.9,0.2,4.9,Richmond County,Georgia
0500000US13247,59040.0,4.4,6.9,31.5,21.5,9.5,17.2,70128,40693,60189,28320,6.7,34.1,15.6,23.7,9.0,17.7,77.5,17.7,4.7,0.0,13.1,20.6,163900.0,1370.0,1056.0,89717,38.8,54.7,0.1,2.0,0.2,10.2,Rockdale County,Georgia
0500000US13249,3392.0,4.0,8.5,34.8,29.3,10.1,7.8,4184,2245,44448,20965,9.7,32.1,18.8,18.0,13.8,17.4,68.1,27.0,4.9,0.0,17.2,25.9,125300.0,1179.0,626.0,5221,69.7,25.4,0.0,0.0,0.0,6.5,Schley County,Georgia
0500000US13251,9722.0,4.8,11.7,41.5,20.4,6.2,9.3,11309,5473,39842,22213,8.2,28.1,15.5,18.6,15.0,22.8,77.1,17.2,5.6,0.1,22.5,37.0,81200.0,1044.0,663.0,13989,55.6,41.6,0.2,0.7,0.0,2.2,Screven County,Georgia
0500000US13253,5996.0,4.2,9.8,38.3,22.4,9.1,9.8,6831,2967,33357,29614,6.8,33.4,21.6,18.5,9.6,16.8,76.1,16.2,7.5,0.1,23.7,39.6,81100.0,1011.0,721.0,8321,62.1,33.2,0.0,0.8,0.0,3.2,Seminole County,Georgia
0500000US13255,44529.0,4.4,13.7,39.8,17.3,7.0,11.5,51357,26767,47111,24582,4.9,27.8,16.0,22.0,11.7,22.5,81.4,15.3,3.1,0.1,17.9,25.9,122800.0,1157.0,872.0,65306,62.5,34.1,0.4,1.0,0.0,4.6,Spalding County,Georgia
0500000US13257,17427.0,4.3,13.6,38.6,15.9,6.5,11.8,20850,10507,47164,23546,8.3,27.5,20.9,18.4,7.7,25.4,77.4,16.9,5.6,0.0,13.2,14.4,105300.0,1103.0,750.0,25750,84.6,11.9,0.2,0.7,0.0,3.5,Stephens County,Georgia
0500000US13259,4890.0,12.0,19.9,36.4,15.7,3.8,8.1,5687,1485,29732,16705,9.1,29.6,17.4,23.0,7.3,22.8,64.7,32.1,1.7,1.5,34.5,52.3,49200.0,955.0,529.0,6293,23.6,52.9,0.1,3.2,0.0,18.8,Stewart County,Georgia
0500000US13261,19035.0,7.0,11.6,34.7,19.5,9.0,10.5,23796,11813,36681,20654,8.5,30.6,18.4,19.7,9.3,22.0,74.9,20.1,4.9,0.1,27.1,41.4,95700.0,1060.0,736.0,30064,42.7,52.3,0.0,1.4,0.0,5.7,Sumter County,Georgia
0500000US13263,4701.0,3.6,14.1,45.5,17.2,7.5,6.5,5390,2590,38549,21357,5.0,21.4,22.1,15.5,13.1,28.0,78.1,16.5,4.9,0.4,18.9,27.9,86400.0,1144.0,652.0,6321,41.2,57.7,0.0,0.6,0.0,0.6,Talbot County,Georgia
0500000US13265,1235.0,11.7,17.2,46.2,12.2,4.5,5.2,1410,598,37446,21416,7.3,19.2,22.2,17.2,12.5,28.8,71.9,21.2,4.8,2.0,21.1,36.5,80200.0,1083.0,547.0,1611,34.0,62.1,0.0,0.7,0.0,4.0,Taliaferro County,Georgia
0500000US13267,17880.0,8.1,16.1,38.1,18.3,6.2,7.2,20766,7974,40730,18319,4.6,31.5,17.0,18.7,18.7,14.1,71.1,23.1,5.7,0.1,23.2,35.2,89200.0,1027.0,543.0,25382,58.7,29.3,0.3,0.2,0.0,11.5,Tattnall County,Georgia
0500000US13269,5659.0,8.7,12.8,37.5,21.9,6.4,8.6,6670,3090,33832,21298,10.5,28.3,15.8,21.3,12.8,21.8,71.5,23.2,5.0,0.2,25.8,30.8,83600.0,1029.0,619.0,8116,57.7,38.0,0.0,1.8,0.0,2.6,Taylor County,Georgia
0500000US13271,12059.0,12.9,16.8,47.2,8.9,5.6,4.4,13608,5055,32405,17202,2.0,24.4,17.3,11.6,15.2,31.6,72.6,21.4,5.5,0.4,28.9,49.9,64600.0,864.0,599.0,16035,52.1,41.3,0.1,0.1,0.0,11.4,Telfair County,Georgia
0500000US13273,5995.0,5.9,16.6,32.3,25.9,8.0,5.7,7029,3356,34768,20045,7.5,22.1,18.7,26.6,12.6,19.9,72.6,20.9,6.5,0.0,32.4,49.6,92100.0,1042.0,638.0,8737,36.2,59.7,0.1,3.1,0.0,2.8,Terrell County,Georgia
0500000US13275,30392.0,4.8,10.4,31.5,20.1,8.5,13.9,35127,19498,43740,27454,7.4,35.6,16.9,22.7,10.5,14.2,74.8,19.1,6.0,0.1,19.2,26.3,146800.0,1254.0,861.0,44630,60.0,36.4,0.1,0.2,0.1,3.7,Thomas County,Georgia
0500000US13277,25790.0,5.6,12.5,34.7,17.4,11.7,9.6,31385,18424,45639,22974,2.7,30.6,16.8,22.9,12.4,17.3,82.5,12.6,4.7,0.2,23.3,36.0,118100.0,1214.0,689.0,40541,64.5,29.6,0.3,1.4,0.0,11.8,Tift County,Georgia
0500000US13279,17547.0,7.9,12.0,37.5,19.1,7.3,8.4,20579,10475,40175,24399,9.0,26.0,21.2,18.5,15.2,19.2,73.9,20.6,5.5,0.1,23.3,31.8,95300.0,1093.0,598.0,26972,63.6,25.8,0.0,0.9,0.0,11.7,Toombs County,Georgia
0500000US13281,8484.0,4.0,6.1,29.9,21.3,8.6,17.9,10383,4438,48219,25972,4.3,31.5,22.0,26.8,10.4,9.3,78.0,13.3,8.4,0.3,15.4,23.4,230500.0,1232.0,717.0,11617,95.9,1.5,0.4,0.5,0.0,2.7,Towns County,Georgia
0500000US13283,4708.0,6.8,19.5,40.8,13.9,6.6,7.3,5489,2443,32241,21830,8.8,26.6,24.9,12.3,15.1,21.0,76.5,18.1,5.4,0.0,27.5,50.3,69400.0,822.0,585.0,6795,73.0,26.4,0.0,0.0,0.0,1.3,Treutlen County,Georgia
0500000US13285,45720.0,5.6,11.0,35.1,22.6,6.7,12.1,54269,29625,45649,23124,6.5,28.7,16.7,19.4,7.1,28.0,83.4,12.7,3.8,0.1,21.3,28.1,136700.0,1200.0,823.0,69919,58.3,36.2,0.3,2.3,0.0,3.7,Troup County,Georgia
0500000US13287,5563.0,6.7,12.1,38.0,19.6,11.9,6.5,6218,3100,37039,19527,6.2,29.9,21.0,22.2,9.8,17.0,77.4,17.4,5.2,0.0,33.6,52.1,79700.0,962.0,538.0,7943,57.3,40.8,0.0,0.8,0.0,4.8,Turner County,Georgia
0500000US13289,6175.0,5.9,19.9,38.5,18.3,5.6,6.2,6824,2895,34879,20979,6.1,19.3,15.4,26.5,16.3,22.4,74.0,16.0,9.9,0.0,19.3,16.6,65100.0,972.0,613.0,8229,55.8,42.8,0.0,0.2,0.0,0.7,Twiggs County,Georgia
0500000US13291,18147.0,2.9,8.1,34.0,23.8,8.7,12.0,19885,8606,50021,28953,4.9,37.2,16.4,21.3,15.6,9.5,75.0,14.1,10.9,0.0,14.4,27.8,196500.0,1223.0,780.0,23288,97.0,0.7,0.5,0.3,0.0,3.3,Union County,Georgia
0500000US13293,17929.0,5.4,12.3,38.4,21.3,9.3,8.5,20923,10270,37640,21747,5.8,30.2,17.5,21.0,10.9,20.4,73.8,21.9,4.2,0.1,20.9,28.7,93300.0,1008.0,639.0,26236,68.1,27.8,0.6,0.5,0.8,2.3,Upson County,Georgia
0500000US13295,48546.0,5.1,12.9,35.2,21.9,8.3,10.7,55769,29880,46157,24247,5.9,27.3,16.5,23.5,11.9,20.7,80.2,13.0,6.7,0.1,16.1,22.9,120600.0,1081.0,753.0,69039,92.0,4.1,0.2,0.8,0.0,2.2,Walker County,Georgia
0500000US13297,60893.0,3.0,10.1,36.0,21.1,8.0,14.2,71348,41903,61599,27889,5.1,31.4,15.3,24.0,13.9,15.5,78.5,14.8,6.5,0.2,12.1,18.2,190300.0,1367.0,1000.0,91442,77.5,17.7,0.1,1.4,0.0,4.4,Walton County,Georgia
0500000US13299,24478.0,5.6,13.1,39.2,18.8,8.3,10.0,28136,13292,36869,20411,5.3,26.2,17.2,25.0,14.0,17.5,75.2,17.9,6.7,0.2,24.9,43.0,83100.0,973.0,658.0,35593,64.8,30.2,0.6,1.1,0.1,4.1,Ware County,Georgia
0500000US13301,3899.0,9.8,17.0,39.8,14.2,6.9,8.1,4289,2115,37203,23448,4.8,20.7,14.8,24.2,11.5,28.9,69.3,19.7,11.1,0.0,26.8,45.6,66200.0,969.0,631.0,5297,37.5,61.1,0.0,0.6,0.0,0.5,Warren County,Georgia
0500000US13303,14272.0,6.3,12.4,44.7,18.9,5.4,7.6,16545,7341,38068,20303,6.1,27.1,21.5,20.4,9.9,21.0,75.3,20.3,4.3,0.1,22.3,31.4,84800.0,1101.0,646.0,20436,43.6,53.1,0.2,0.7,0.0,2.5,Washington County,Georgia
