GEO_ID,NAME,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino
0500000US42007,"Beaver County, Pennsylvania",1.8,5.0,38.2,19.1,12.2,16.2,7.5,138010.0,81095.0,55828.0,30016.0,5.1,34.4,18.0,23.4,8.8,15.5,85.8,9.5,4.5,0.1,10.9,16.6,133600.0,1233.0,682.0,166896,90.4,5.9,0.1,0.5,0.0,1.5
0500000US42009,"Bedford County, Pennsylvania",3.5,9.0,51.2,13.8,8.3,8.4,5.8,40151.0,22017.0,49146.0,25163.0,4.9,26.1,18.9,19.0,13.5,22.4,80.9,10.6,8.1,0.3,12.7,17.0,128200.0,1098.0,680.0,48611,97.6,0.5,0.1,0.4,0.0,1.2
0500000US42011,"Berks County, Pennsylvania",5.3,8.2,37.2,16.6,8.2,15.9,8.6,333733.0,203128.0,61522.0,30187.0,6.7,32.5,17.0,21.4,8.8,20.3,85.4,9.2,5.2,0.2,12.8,20.0,174200.0,1512.0,918.0,416642,82.6,5.2,0.7,1.4,0.0,20.3
0500000US42013,"Blair County, Pennsylvania",2.3,6.8,45.4,15.8,8.9,14.0,6.8,101507.0,56627.0,47969.0,26648.0,5.0,31.2,17.9,24.9,9.5,16.5,83.3,11.9,4.7,0.1,14.6,19.6,120300.0,1089.0,711.0,123842,95.5,1.6,0.0,0.7,0.0,1.2
0500000US42015,"Bradford County, Pennsylvania",3.0,8.1,46.7,15.2,9.2,11.7,6.1,49353.0,26708.0,51457.0,27319.0,4.8,27.5,16.9,18.1,13.5,24.1,82.8,9.6,7.2,0.3,12.0,17.0,146200.0,1150.0,711.0,61304,96.9,0.4,0.1,0.7,0.0,1.4
0500000US42017,"Bucks County, Pennsylvania",1.9,4.3,28.8,16.7,7.9,24.0,16.4,512939.0,330564.0,86055.0,44103.0,4.5,43.9,14.0,23.6,7.6,10.8,85.9,8.8,5.1,0.1,6.1,7.4,323300.0,2140.0,1207.0,626370,88.0,4.0,0.2,4.7,0.0,5.1
0500000US42019,"Butler County, Pennsylvania",1.4,4.0,33.2,16.0,10.0,22.8,12.6,153124.0,93394.0,68472.0,36383.0,4.2,39.7,15.6,22.4,9.1,13.1,85.3,9.4,5.0,0.2,8.3,9.5,197600.0,1516.0,836.0,186566,95.9,0.9,0.0,1.3,0.0,1.4
0500000US42021,"Cambria County, Pennsylvania",2.7,6.0,44.9,15.0,9.9,13.4,8.0,111584.0,57311.0,45901.0,25779.0,6.6,33.0,19.7,21.9,9.9,15.5,81.8,13.4,4.6,0.1,15.4,25.3,90900.0,1027.0,620.0,134550,93.6,3.3,0.1,0.5,0.0,1.6
0500000US42023,"Cameron County, Pennsylvania",1.3,7.7,47.4,18.3,9.5,11.7,4.2,4051.0,2152.0,41485.0,25898.0,3.6,23.1,19.8,18.5,10.6,27.9,80.8,13.5,5.0,0.7,14.3,18.7,75800.0,986.0,603.0,4686,96.6,0.1,0.4,0.8,0.0,0.9
0500000US42025,"Carbon County, Pennsylvania",2.9,7.5,45.5,16.5,10.9,10.2,6.6,52958.0,29356.0,53624.0,26867.0,7.0,29.7,17.4,20.3,11.5,20.9,85.7,10.0,4.2,0.1,12.5,22.4,141600.0,1320.0,800.0,63931,96.2,2.0,0.0,0.5,0.0,4.5
0500000US42027,"Centre County, Pennsylvania",1.9,3.7,30.0,12.3,7.3,23.4,21.3,139946.0,76741.0,58055.0,29432.0,4.3,47.8,18.1,18.7,6.1,9.2,79.2,16.0,4.7,0.2,18.4,11.8,220500.0,1554.0,966.0,161443,87.5,4.0,0.1,6.3,0.0,2.9
0500000US42029,"Chester County, Pennsylvania",3.0,3.8,21.4,13.8,6.2,30.8,21.0,411742.0,270154.0,96726.0,48225.0,4.4,50.6,13.6,20.8,7.3,7.8,86.5,8.0,5.3,0.1,6.8,8.2,347000.0,2262.0,1287.0,517156,85.3,5.9,0.1,5.2,0.0,7.3
0500000US42031,"Clarion County, Pennsylvania",3.4,7.1,45.0,12.9,9.0,13.0,9.7,32421.0,17636.0,45625.0,24293.0,6.6,32.0,22.2,16.9,10.9,18.0,78.9,13.5,7.3,0.3,16.2,20.3,114300.0,1032.0,628.0,38827,96.5,1.1,0.2,0.5,0.1,0.9
0500000US42033,"Clearfield County, Pennsylvania",4.0,9.1,49.1,13.4,10.1,9.5,4.8,67225.0,33904.0,47270.0,23743.0,7.1,27.0,19.4,19.6,12.3,21.7,80.7,12.7,6.3,0.2,14.9,24.0,94000.0,1005.0,633.0,80216,95.0,2.8,0.2,0.5,0.0,2.9
0500000US42035,"Clinton County, Pennsylvania",3.1,8.1,45.5,13.9,10.3,12.3,6.7,31956.0,17867.0,49234.0,23780.0,5.6,27.1,20.7,20.4,12.1,19.8,81.7,13.5,4.6,0.2,17.4,23.4,130900.0,1150.0,724.0,39074,96.2,1.6,0.2,0.8,0.0,1.5
0500000US42037,"Columbia County, Pennsylvania",2.4,7.6,43.4,15.4,8.7,14.1,8.4,55838.0,30132.0,49889.0,25794.0,4.9,32.0,17.4,21.4,8.8,20.4,81.8,12.5,5.5,0.2,14.3,17.1,149100.0,1195.0,762.0,66220,94.9,1.8,0.1,1.1,0.0,2.7
0500000US42039,"Crawford County, Pennsylvania",3.9,6.8,46.3,15.1,7.1,12.9,7.9,70107.0,38481.0,49144.0,25731.0,5.9,30.3,19.0,18.5,10.1,22.0,80.2,11.3,8.4,0.2,14.1,19.1,110900.0,1075.0,658.0,86164,95.6,1.8,0.0,0.5,0.0,1.3
0500000US42041,"Cumberland County, Pennsylvania",2.4,5.3,32.9,15.7,7.9,22.1,13.8,202875.0,125972.0,68895.0,36012.0,3.8,41.1,15.3,23.3,6.4,13.9,79.7,15.1,5.0,0.2,7.4,10.3,197900.0,1493.0,973.0,247433,88.2,3.8,0.1,4.1,0.0,3.7
0500000US42043,"Dauphin County, Pennsylvania",3.3,7.0,33.6,17.0,8.6,19.2,11.3,219946.0,137092.0,58916.0,32485.0,5.0,38.6,17.8,22.7,6.5,14.3,80.0,15.6,4.2,0.2,12.7,20.6,165200.0,1417.0,922.0,274515,71.0,19.2,0.2,4.2,0.0,8.9
0500000US42045,"Delaware County, Pennsylvania",2.4,4.8,30.5,16.5,7.5,21.8,16.4,453754.0,276888.0,71539.0,38251.0,6.0,43.1,17.7,22.7,6.7,9.8,86.0,9.4,4.5,0.2,10.0,13.3,239600.0,1889.0,1055.0,563527,69.4,21.4,0.2,5.5,0.0,3.7
0500000US42047,"Elk County, Pennsylvania",2.3,5.4,48.5,13.2,12.0,13.1,5.6,25255.0,15225.0,51112.0,28476.0,3.8,27.0,12.2,17.4,9.0,34.3,87.4,7.8,4.5,0.3,9.8,14.3,99000.0,997.0,589.0,30608,98.0,0.5,0.2,0.5,0.0,0.8
0500000US42049,"Erie County, Pennsylvania",2.7,6.0,39.0,15.6,9.0,17.9,9.8,222862.0,126884.0,49716.0,27349.0,5.9,34.3,20.6,22.0,7.3,15.8,85.1,10.0,4.8,0.1,16.3,23.9,130000.0,1194.0,737.0,275972,86.8,7.3,0.2,1.7,0.0,4.1
0500000US42051,"Fayette County, Pennsylvania",3.0,8.4,49.2,14.1,9.0,11.1,5.1,110114.0,55046.0,44476.0,25876.0,7.3,28.6,19.0,21.3,12.0,19.2,84.4,11.0,4.4,0.1,17.7,27.6,97200.0,1048.0,657.0,132289,92.6,3.9,0.0,0.3,0.3,1.1
0500000US42053,"Forest County, Pennsylvania",2.9,14.6,55.6,15.9,3.5,4.9,2.5,6780.0,866.0,38383.0,15360.0,6.3,27.9,21.6,16.9,12.5,21.1,70.6,20.6,8.3,0.6,14.5,35.0,89500.0,784.0,571.0,7351,64.7,30.0,0.3,0.3,0.0,6.3
0500000US42055,"Franklin County, Pennsylvania",3.7,8.9,42.7,15.1,8.6,12.5,8.4,123224.0,73248.0,59713.0,29748.0,5.3,30.5,16.9,21.2,10.7,20.7,81.0,12.7,6.1,0.2,10.3,16.1,175600.0,1371.0,868.0,153751,92.9,3.8,0.1,0.8,0.0,5.4
0500000US42057,"Fulton County, Pennsylvania",3.7,9.0,52.2,14.2,7.5,7.4,6.1,11905.0,6617.0,51259.0,26082.0,5.6,25.4,16.8,17.5,14.9,25.5,79.7,13.3,6.6,0.4,11.4,14.8,156800.0,1220.0,680.0,14506,96.4,2.1,0.2,0.3,0.0,0.5
0500000US42059,"Greene County, Pennsylvania",3.3,9.3,46.4,15.0,7.8,12.1,6.1,30834.0,14652.0,54121.0,26902.0,4.4,31.8,18.9,19.2,16.4,13.7,81.1,15.5,3.3,0.1,14.2,19.3,114400.0,1049.0,655.0,37144,94.2,3.3,0.1,0.3,0.0,1.5
0500000US42061,"Huntingdon County, Pennsylvania",2.8,8.1,49.2,15.4,7.6,11.3,5.7,38093.0,18486.0,48597.0,24159.0,6.3,29.6,20.2,19.4,13.2,17.6,79.0,14.8,6.0,0.2,13.3,20.3,126800.0,1111.0,625.0,45421,91.7,5.5,0.1,0.5,0.0,1.9
0500000US42063,"Indiana County, Pennsylvania",3.7,6.6,43.7,14.6,8.7,13.3,9.4,71903.0,37489.0,46877.0,25276.0,7.3,30.0,20.0,20.3,12.5,17.3,79.7,13.5,6.7,0.1,16.8,19.9,115500.0,1137.0,705.0,85755,94.7,2.3,0.2,1.0,0.0,1.3
0500000US42065,"Jefferson County, Pennsylvania",3.5,6.9,50.1,13.4,9.8,10.6,5.8,35780.0,19889.0,46818.0,24974.0,4.3,26.1,18.0,18.2,13.8,23.8,82.3,9.9,7.5,0.3,13.9,20.2,99800.0,992.0,632.0,44084,97.9,0.5,0.2,0.3,0.0,0.9
0500000US42067,"Juniata County, Pennsylvania",6.1,10.9,49.5,12.6,6.8,8.8,5.4,19639.0,11171.0,52765.0,25057.0,3.9,26.4,13.8,19.3,15.4,25.0,82.9,10.3,6.5,0.2,11.9,18.5,145300.0,1144.0,663.0,24562,96.7,1.0,0.0,0.5,0.0,3.6
0500000US42069,"Lackawanna County, Pennsylvania",2.9,6.3,36.8,17.1,9.3,17.5,10.2,173557.0,98366.0,50875.0,28427.0,4.8,35.8,17.0,22.9,8.0,16.3,83.5,11.6,4.8,0.2,15.1,21.8,149700.0,1334.0,779.0,211454,91.6,2.8,0.1,2.6,0.0,7.1
0500000US42071,"Lancaster County, Pennsylvania",6.9,8.2,35.8,14.7,7.4,17.1,9.8,424544.0,270060.0,63823.0,30778.0,4.0,33.8,16.3,21.0,10.7,18.3,85.2,7.7,6.9,0.2,10.0,14.1,200400.0,1516.0,978.0,538347,88.5,4.3,0.2,2.2,0.0,10.3
0500000US42073,"Lawrence County, Pennsylvania",2.7,7.1,43.4,16.3,9.0,14.3,7.1,72263.0,39489.0,48860.0,27734.0,6.2,30.6,18.9,22.1,10.1,18.4,84.2,9.8,5.7,0.2,14.1,20.3,106500.0,1115.0,695.0,87382,93.2,3.7,0.1,0.5,0.0,1.4
0500000US42075,"Lebanon County, Pennsylvania",4.3,8.6,44.2,15.2,7.3,12.9,7.5,110484.0,67157.0,59114.0,28560.0,5.3,29.3,19.5,21.5,9.5,20.1,82.9,10.8,6.2,0.1,10.4,15.7,169200.0,1368.0,844.0,138674,87.1,2.4,0.1,1.4,0.0,12.6
0500000US42077,"Lehigh County, Pennsylvania",4.3,7.1,32.9,17.0,9.2,17.9,11.5,289854.0,176888.0,62178.0,32252.0,6.5,35.1,16.6,22.5,7.1,18.7,88.2,7.6,4.1,0.1,12.5,18.8,200100.0,1606.0,1031.0,362613,78.5,7.0,0.3,3.4,0.0,23.6
0500000US42079,"Luzerne County, Pennsylvania",3.1,7.5,38.9,17.5,9.8,14.5,8.7,262908.0,150246.0,51646.0,27919.0,6.3,30.6,17.6,23.9,8.3,19.7,84.6,10.9,4.3,0.2,14.9,25.6,125400.0,1244.0,767.0,317884,88.7,4.6,0.2,1.2,0.1,11.0
0500000US42081,"Lycoming County, Pennsylvania",2.3,7.9,39.1,17.3,10.6,15.0,7.8,94029.0,53722.0,52407.0,26867.0,5.2,31.1,19.3,22.4,9.3,17.8,83.3,11.3,4.7,0.7,14.2,21.4,152400.0,1222.0,784.0,114859,91.9,4.8,0.2,0.7,0.0,2.0
0500000US42083,"McKean County, Pennsylvania",1.7,7.2,47.8,16.4,8.7,11.4,6.7,34548.0,18267.0,46953.0,25517.0,6.8,30.9,21.1,17.2,10.2,20.6,82.3,11.9,5.7,0.1,16.8,27.1,79800.0,933.0,644.0,41806,94.5,2.5,0.1,0.4,0.0,2.1
0500000US42085,"Mercer County, Pennsylvania",3.0,7.2,43.5,15.0,8.8,14.4,8.1,93525.0,49595.0,48768.0,26561.0,5.3,31.1,21.5,20.7,8.5,18.2,82.7,11.1,6.0,0.2,14.2,24.8,119600.0,1106.0,679.0,112630,91.2,5.7,0.1,0.7,0.0,1.4
0500000US42087,"Mifflin County, Pennsylvania",5.5,9.3,51.8,13.9,7.0,8.8,3.7,37231.0,21081.0,47526.0,24407.0,3.6,25.4,20.4,16.9,12.6,24.8,84.4,9.0,6.4,0.2,14.4,23.6,109900.0,1088.0,665.0,46362,96.9,0.8,0.2,0.2,0.1,1.5
0500000US42089,"Monroe County, Pennsylvania",3.4,7.3,35.4,21.3,8.2,15.6,8.8,138833.0,78487.0,63931.0,28486.0,7.9,31.9,20.0,23.8,9.0,15.2,82.1,12.6,5.1,0.1,11.5,15.8,167000.0,1679.0,1087.0,167586,76.7,14.4,0.3,2.4,0.0,15.4
0500000US42091,"Montgomery County, Pennsylvania",2.0,3.8,23.8,14.6,7.0,27.4,21.4,663260.0,431585.0,88166.0,46776.0,4.6,50.3,13.2,21.8,6.0,8.7,86.9,7.7,5.3,0.1,6.2,7.3,305800.0,2073.0,1253.0,821301,79.4,9.1,0.1,7.5,0.0,5.0
0500000US42093,"Montour County, Pennsylvania",2.7,6.6,40.9,11.1,5.9,17.6,15.2,15004.0,8761.0,57183.0,34095.0,2.2,41.0,17.3,19.2,7.7,14.9,84.7,9.3,5.9,0.1,11.1,16.7,181500.0,1337.0,742.0,18294,92.4,1.8,0.0,4.7,0.0,0.9
0500000US42095,"Northampton County, Pennsylvania",3.1,6.3,34.8,17.3,9.2,18.5,10.7,248209.0,148960.0,67565.0,34017.0,5.3,35.5,17.3,23.3,8.4,15.5,85.8,9.4,4.7,0.1,9.1,14.1,214200.0,1679.0,1046.0,301778,86.1,5.5,0.3,2.7,0.0,12.8
0500000US42097,"Northumberland County, Pennsylvania",3.6,9.3,50.0,12.6,8.5,10.3,5.8,76248.0,41723.0,47063.0,25506.0,4.5,29.0,20.3,19.6,9.3,21.8,81.9,12.8,5.2,0.1,13.9,19.5,115200.0,1114.0,653.0,92325,94.8,2.7,0.3,0.3,0.1,3.3
0500000US42099,"Perry County, Pennsylvania",3.3,9.2,46.5,15.7,8.9,11.2,5.2,37205.0,22786.0,62266.0,29685.0,3.7,30.0,14.0,21.6,15.1,19.3,77.2,15.4,7.0,0.3,8.5,10.6,166200.0,1347.0,782.0,45924,97.0,0.9,0.2,0.4,0.0,1.9
0500000US42101,"Philadelphia County, Pennsylvania",5.7,10.3,33.0,16.6,5.7,16.7,11.9,1265078.0,688298.0,43744.0,26557.0,10.2,38.6,22.8,20.6,5.8,12.2,83.7,12.0,4.2,0.1,24.9,35.6,156800.0,1299.0,1007.0,1575522,41.2,42.3,0.4,7.2,0.0,14.5
0500000US42103,"Pike County, Pennsylvania",1.6,5.5,34.0,22.4,8.6,17.4,10.6,46878.0,24860.0,64247.0,33111.0,7.4,32.9,20.5,23.5,11.9,11.4,78.4,15.0,6.5,0.1,10.0,15.7,187000.0,1539.0,1197.0,55498,89.1,6.2,0.1,1.5,0.1,10.7
0500000US42105,"Potter County, Pennsylvania",2.9,9.0,47.5,17.0,8.2,9.6,5.9,13824.0,6631.0,42821.0,24087.0,6.6,29.2,17.7,16.2,13.3,23.6,76.6,13.8,9.4,0.2,14.3,19.5,105500.0,1065.0,683.0,16937,97.3,0.4,0.2,0.3,0.0,1.3
0500000US42107,"Schuylkill County, Pennsylvania",3.0,8.4,46.6,15.7,10.1,10.7,5.5,118578.0,62675.0,49190.0,26070.0,6.2,28.3,15.8,20.5,11.1,24.3,82.6,12.4,4.9,0.1,12.7,17.3,97400.0,1137.0,691.0,143555,93.6,3.0,0.2,0.5,0.0,4.1
0500000US42109,"Snyder County, Pennsylvania",5.4,8.9,46.2,13.0,8.1,12.1,6.3,32912.0,20196.0,57638.0,26415.0,2.7,28.6,17.4,21.5,11.7,20.7,82.3,10.4,7.0,0.3,10.6,17.8,161400.0,1207.0,728.0,40466,96.5,1.0,0.0,0.7,0.0,2.2
0500000US42111,"Somerset County, Pennsylvania",4.2,7.8,50.1,14.4,8.0,10.3,5.2,62973.0,32603.0,48224.0,25294.0,5.4,29.0,19.3,19.4,12.8,19.6,80.9,11.1,7.3,0.6,12.4,20.2,104300.0,1075.0,601.0,74949,95.2,2.6,0.1,0.4,0.0,1.5
0500000US42113,"Sullivan County, Pennsylvania",3.1,7.1,48.5,16.3,7.6,11.7,5.6,5579.0,2698.0,47346.0,28665.0,8.0,25.3,19.5,16.5,20.6,18.2,75.1,13.9,10.3,0.7,13.4,19.1,151800.0,1128.0,628.0,6177,94.0,3.1,0.3,0.4,0.1,2.2
0500000US42115,"Susquehanna County, Pennsylvania",2.3,8.5,45.5,17.2,8.6,11.2,6.6,34539.0,18265.0,53059.0,29630.0,6.1,27.4,17.4,20.3,14.3,20.6,80.6,10.2,9.0,0.3,12.3,18.4,162500.0,1247.0,733.0,41340,97.5,0.7,0.1,0.3,0.0,1.7
0500000US42117,"Tioga County, Pennsylvania",2.3,7.9,45.4,16.8,8.6,12.1,7.0,34019.0,18091.0,50667.0,26059.0,5.9,28.7,18.4,19.1,12.9,20.9,77.7,13.7,8.3,0.4,14.2,19.5,138700.0,1216.0,726.0,41226,97.1,0.7,0.1,0.6,0.0,1.3
0500000US42119,"Union County, Pennsylvania",5.3,8.3,38.8,14.6,7.4,13.5,12.0,38167.0,18296.0,56026.0,25606.0,3.7,36.1,18.3,18.8,9.5,17.4,81.0,10.7,7.8,0.5,11.3,13.6,180200.0,1374.0,743.0,45114,86.9,6.4,0.7,1.7,0.1,5.9
0500000US42121,"Venango County, Pennsylvania",3.3,6.9,48.4,15.5,8.2,11.8,5.9,43401.0,22786.0,47982.0,25837.0,6.8,28.8,20.3,21.0,9.3,20.6,78.6,15.3,5.9,0.2,13.8,20.4,85700.0,952.0,621.0,52376,96.8,0.8,0.0,0.4,0.0,1.1
0500000US42123,"Warren County, Pennsylvania",1.7,5.8,46.1,17.0,10.2,12.9,6.3,33234.0,18202.0,48409.0,27593.0,5.2,30.4,17.3,19.3,10.4,22.7,80.1,12.9,6.6,0.3,12.7,21.7,95400.0,986.0,594.0,40035,97.7,0.5,0.1,0.5,0.0,1.0
0500000US42125,"Washington County, Pennsylvania",2.1,5.0,38.2,15.3,9.9,19.3,10.2,171723.0,99783.0,61567.0,34244.0,5.1,36.0,17.4,22.2,11.0,13.4,85.9,9.0,5.0,0.1,9.3,11.3,162600.0,1337.0,746.0,207547,93.6,3.1,0.1,1.0,0.0,1.6
0500000US42127,"Wayne County, Pennsylvania",2.7,7.5,43.8,17.5,8.2,12.3,8.1,43835.0,21197.0,54851.0,26570.0,6.0,31.0,19.0,20.5,13.9,15.7,77.1,13.3,9.4,0.2,11.6,15.7,181000.0,1369.0,816.0,51536,93.9,3.2,0.2,0.6,0.0,4.3
0500000US42129,"Westmoreland County, Pennsylvania",1.7,4.2,37.5,17.1,10.9,18.2,10.3,297011.0,172824.0,58866.0,32916.0,4.4,36.5,16.5,22.3,9.2,15.6,86.4,8.9,4.6,0.1,10.0,13.5,148900.0,1234.0,709.0,354751,94.8,2.4,0.1,0.9,0.0,1.1
0500000US42131,"Wyoming County, Pennsylvania",1.6,5.5,47.4,17.0,9.0,12.7,6.9,22829.0,12971.0,59308.0,28810.0,5.8,26.3,17.2,22.1,14.1,20.2,84.9,9.5,5.6,0.1,10.5,15.2,164000.0,1312.0,809.0,27588,97.2,0.9,0.1,0.2,0.0,1.8
0500000US42133,"York County, Pennsylvania",3.3,7.3,40.2,15.9,9.1,15.8,8.4,356928.0,222484.0,63902.0,31468.0,5.0,34.2,15.6,22.1,9.4,18.7,84.1,10.8,5.0,0.2,10.0,14.9,173200.0,1516.0,937.0,444014,88.8,5.8,0.1,1.5,0.0,7.2
0500000US44001,"Bristol County, Rhode Island",3.6,6.3,19.9,15.5,7.6,25.2,21.9,40792.0,25195.0,75578.0,43617.0,3.5,47.5,19.0,20.2,5.2,8.0,81.4,11.9,6.5,0.1,7.6,7.1,345200.0,2171.0,1034.0,48900,94.7,1.4,0.1,2.0,0.0,2.9
0500000US44003,"Kent County, Rhode Island",2.6,5.8,28.4,19.9,11.1,20.3,11.9,136538.0,86754.0,70223.0,38039.0,5.4,40.1,17.5,23.5,7.8,11.1,81.7,13.8,4.5,0.1,8.0,9.3,224600.0,1769.0,1038.0,163861,92.1,1.7,0.3,2.6,0.0,4.7
0500000US44005,"Newport County, Rhode Island",2.4,4.0,21.7,16.6,7.4,28.6,19.3,70272.0,41378.0,77237.0,45442.0,4.6,44.7,19.2,20.7,7.7,7.7,77.3,14.3,8.2,0.2,8.6,10.5,375000.0,2146.0,1221.0,83075,89.6,3.7,0.4,2.0,0.2,5.6
0500000US44007,"Providence County, Rhode Island",7.1,8.0,30.9,18.2,7.7,17.0,11.2,518298.0,310070.0,55233.0,30356.0,6.8,35.4,20.2,22.7,7.1,14.5,85.1,10.8,4.0,0.1,16.2,23.2,223600.0,1765.0,945.0,634533,73.4,9.6,0.6,4.2,0.1,22.3
0500000US44009,"Washington County, Rhode Island",1.7,4.1,22.7,17.6,8.8,25.5,19.5,107469.0,64575.0,81301.0,41000.0,6.1,43.7,19.0,21.1,7.7,8.5,76.2,17.0,6.6,0.1,9.4,10.4,328300.0,1979.0,1100.0,126242,93.0,1.4,0.8,1.9,0.1,3.1
0500000US45001,"Abbeville County, South Carolina",6.6,13.2,34.6,18.3,11.4,11.4,4.5,20092.0,9748.0,36685.0,21185.0,7.6,27.7,19.2,19.1,11.0,23.0,79.5,12.5,8.0,0.1,22.5,33.6,89000.0,989.0,684.0,24657,69.8,27.4,0.0,0.3,0.0,1.4
0500000US45003,"Aiken County, South Carolina",4.2,8.4,32.2,20.7,8.0,16.9,9.5,134604.0,71542.0,50036.0,27526.0,7.8,33.7,17.6,22.4,10.2,16.0,78.3,16.5,4.7,0.4,16.1,25.0,142200.0,1143.0,794.0,166926,70.6,24.7,0.4,1.0,0.0,5.6
0500000US45005,"Allendale County, South Carolina",8.3,14.0,44.0,17.1,7.3,7.5,1.9,7604.0,2796.0,24560.0,14744.0,16.4,19.5,23.8,18.3,13.3,25.1,69.8,25.1,5.0,0.0,26.8,40.8,52100.0,830.0,608.0,9214,23.5,75.7,0.3,0.1,0.0,1.5
0500000US45007,"Anderson County, South Carolina",5.1,10.4,31.3,20.8,11.1,13.6,7.7,155982.0,88386.0,47906.0,25807.0,5.8,32.5,16.8,22.1,9.5,19.0,81.5,12.7,5.6,0.2,15.2,22.1,137200.0,1108.0,747.0,195995,79.8,15.8,0.2,0.9,0.0,3.6
0500000US45009,"Bamberg County, South Carolina",3.6,14.1,33.2,15.6,14.7,11.6,7.1,11887.0,5433.0,32229.0,18873.0,5.8,31.3,17.8,19.2,8.5,23.2,72.0,21.8,6.1,0.1,25.9,45.5,71400.0,973.0,800.0,14600,36.2,61.1,0.5,0.3,0.0,2.0
0500000US45011,"Barnwell County, South Carolina",7.5,11.4,35.7,20.9,12.9,7.7,3.8,16907.0,8235.0,36566.0,19620.0,8.0,25.7,20.1,21.3,10.7,22.2,78.4,16.6,5.0,0.0,26.2,44.8,79900.0,1133.0,610.0,21577,50.8,45.7,0.3,0.1,0.0,2.4
0500000US45013,"Beaufort County, South Carolina",2.2,4.9,22.9,20.8,8.8,23.6,16.7,151365.0,74418.0,63110.0,36306.0,5.9,35.7,22.8,22.4,10.2,8.9,79.3,13.3,7.1,0.2,11.1,21.0,288900.0,1645.0,1157.0,182658,75.3,18.1,0.3,1.3,0.1,11.2
0500000US45015,"Berkeley County, South Carolina",3.4,7.8,29.7,24.3,10.9,15.9,7.9,163846.0,96452.0,59995.0,28331.0,5.2,33.4,18.0,22.4,11.1,15.2,77.1,17.8,5.0,0.1,12.2,17.4,174000.0,1326.0,1055.0,209065,67.1,23.8,0.5,2.3,0.1,6.5
0500000US45017,"Calhoun County, South Carolina",4.4,10.0,37.2,20.7,8.6,13.2,6.0,12263.0,6388.0,44534.0,25953.0,6.4,30.7,15.2,23.7,10.7,19.8,74.3,20.7,4.6,0.3,18.4,24.2,104000.0,1235.0,613.0,14713,55.4,41.4,0.5,0.0,0.0,3.7
0500000US45019,"Charleston County, South Carolina",2.4,6.1,22.7,17.8,8.2,27.3,15.4,324123.0,200094.0,61028.0,37801.0,4.4,42.5,18.5,22.3,7.8,8.9,77.5,15.9,6.4,0.2,14.7,22.6,295600.0,1701.0,1147.0,394708,68.2,27.3,0.2,1.4,0.0,5.1
0500000US45021,"Cherokee County, South Carolina",6.6,13.8,36.6,20.9,8.3,9.2,4.6,45022.0,22272.0,35836.0,21432.0,5.9,22.8,15.1,24.1,8.9,29.2,83.8,11.7,4.2,0.3,20.5,27.9,95300.0,953.0,686.0,56711,75.3,20.0,0.2,0.6,0.0,4.2
0500000US45023,"Chester County, South Carolina",5.5,12.3,41.2,17.3,10.0,9.8,3.9,25792.0,13094.0,40080.0,21240.0,7.2,23.5,16.3,23.6,10.3,26.3,79.8,15.2,4.6,0.3,21.1,29.7,90500.0,963.0,625.0,32326,60.6,36.9,0.5,0.1,0.0,2.0
0500000US45025,"Chesterfield County, South Carolina",8.5,15.4,40.4,17.9,7.7,6.7,3.4,36930.0,18961.0,40033.0,20676.0,9.4,22.8,15.9,19.1,13.4,28.8,81.0,13.7,5.2,0.1,22.5,33.6,82400.0,894.0,647.0,46024,63.0,32.3,0.5,0.5,0.1,4.2
0500000US45027,"Clarendon County, South Carolina",6.1,14.1,37.3,19.3,7.6,9.9,5.6,28192.0,11726.0,37525.0,20967.0,11.8,28.2,18.6,21.7,12.3,19.3,77.2,17.1,5.7,0.0,23.4,35.2,93800.0,991.0,605.0,34017,49.3,48.8,0.1,0.1,0.0,3.0
0500000US45029,"Colleton County, South Carolina",3.6,9.7,44.1,15.7,11.6,9.8,5.5,30029.0,15620.0,36276.0,21003.0,9.1,24.0,21.0,20.5,15.8,18.7,71.0,18.5,10.4,0.2,21.2,33.6,85100.0,1127.0,716.0,37568,57.5,38.4,0.8,0.1,0.5,3.2
0500000US45031,"Darlington County, South Carolina",6.1,11.9,35.4,20.7,8.8,11.0,6.1,53884.0,26540.0,36254.0,21587.0,11.6,32.2,16.9,21.9,8.8,20.1,80.5,14.5,4.7,0.3,22.3,31.9,87800.0,992.0,662.0,67253,56.6,40.7,0.4,0.5,0.0,2.0
0500000US45033,"Dillon County, South Carolina",9.2,15.9,38.4,17.9,7.4,7.2,4.0,23741.0,11306.0,29362.0,16473.0,8.7,23.7,16.5,23.1,8.3,28.4,80.4,15.2,4.4,0.0,33.8,49.4,72800.0,904.0,547.0,30871,46.8,48.1,2.2,0.3,0.0,2.7
